%	Motor: Torque	Motor: Torque	Motor: Torque	Motor: Torque	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference
Zeit	MittelwertMotorTorque	StandardabweichungMotorTorque	minus3sigmaMotorTorque	plus3sigmaMotorTorque	MittelwertActualSpeed	StandardabweichungActualSpeed	minus3sigmaActualSpeed	plus3sigmaActualSpeed	MittelwertLagError	StandardabweichungMittelwertLagError	minus3sigmaMittelwertLagError	plus3sigmaMittelwertLagError	MittelwertSetPosition	StandardabweichungSetPosition	minus3sigmaSetPosition	plus3sigmaSetPosition	MittelwertPositionsDifference	StandardabweichungPositionsDifference	minus3sigmaPositionsDifference	plus3sigmaPositionsDifference
1.118399972	-3.9237E-08	1.08057E-06	-3.28095E-06	3.20248E-06	3.33859E-07	1.75738E-07	-1.93354E-07	8.61072E-07	0.003013802	0.000516684	0.00146375	0.004563854	15	0	15	15	-0.006410311	0.002845773	-0.014947631	0.002127009
1.119199972	-2.04845E-09	1.07649E-06	-3.23152E-06	3.22742E-06	3.19284E-07	1.846E-07	-2.34517E-07	8.73085E-07	0.002718995	0.000484607	0.001265174	0.004172816	15	0	15	15	-0.00656896	0.002958035	-0.015443064	0.002305144
1.119999972	6.79628E-08	1.00318E-06	-2.94157E-06	3.07749E-06	3.07537E-07	1.8463E-07	-2.46353E-07	8.61427E-07	0.002663743	0.000474062	0.001241557	0.004085928	15	0	15	15	-0.006493572	0.002852946	-0.015052411	0.002065267
1.120799972	1.48675E-07	9.55931E-07	-2.71912E-06	3.01647E-06	2.95981E-07	1.69404E-07	-2.12231E-07	8.04193E-07	0.002553216	0.000514495	0.001009731	0.0040967	15	0	15	15	-0.006477777	0.002860601	-0.015059579	0.002104026
1.121599972	1.04444E-07	8.98191E-07	-2.59013E-06	2.79902E-06	2.74552E-07	1.53368E-07	-1.85553E-07	7.34657E-07	0.002442677	0.000491437	0.000968365	0.003916989	15	0	15	15	-0.006469111	0.002864357	-0.015062183	0.00212396
1.122399972	2.09516E-07	9.68561E-07	-2.69617E-06	3.1152E-06	2.54467E-07	1.44202E-07	-1.78138E-07	6.87072E-07	0.002387391	0.000490485	0.000915935	0.003858847	15	0	15	15	-0.006414939	0.002882948	-0.015063784	0.002233907
1.123199972	2.51498E-07	1.07489E-06	-2.97316E-06	3.47616E-06	2.4615E-07	1.35242E-07	-1.59576E-07	6.51877E-07	0.002368981	0.000487315	0.000907037	0.003830925	15	0	15	15	-0.00632935	0.002918015	-0.015083394	0.002424695
1.123999972	2.55297E-07	9.51508E-07	-2.59923E-06	3.10982E-06	2.48935E-07	1.23365E-07	-1.21161E-07	6.19031E-07	0.002221555	0.000483172	0.000772039	0.003671071	15	0	15	15	-0.006373176	0.002875338	-0.014999191	0.002252839
1.124799972	2.2302E-07	9.24325E-07	-2.54996E-06	2.99599E-06	2.51261E-07	1.08055E-07	-7.29044E-08	5.75426E-07	0.002129438	0.000429922	0.000839672	0.003419204	15	0	15	15	-0.006359321	0.002922294	-0.015126202	0.00240756
1.125599972	2.70523E-07	9.325E-07	-2.52698E-06	3.06802E-06	2.4473E-07	1.09013E-07	-8.23078E-08	5.71767E-07	0.002074152	0.000507143	0.000552723	0.00359558	15	0	15	15	-0.006310355	0.002910748	-0.015042599	0.002421889
1.126399972	2.73903E-07	9.49589E-07	-2.57486E-06	3.12267E-06	2.35403E-07	1.20988E-07	-1.27562E-07	5.98368E-07	0.00203732	0.000478316	0.000602372	0.003472269	15	0	15	15	-0.006246983	0.002888789	-0.01491335	0.002419384
1.127199972	3.35424E-07	1.00957E-06	-2.6933E-06	3.36414E-06	2.32347E-07	1.18682E-07	-1.23698E-07	5.88391E-07	0.001853052	0.000549274	0.00020523	0.003500875	15	0	15	15	-0.006333781	0.002900768	-0.015036085	0.002368523
1.127999972	3.13364E-07	8.97606E-07	-2.37945E-06	3.00618E-06	2.34358E-07	1.05753E-07	-8.29023E-08	5.51617E-07	0.001871473	0.000534961	0.00026659	0.003476357	15	0	15	15	-0.006217608	0.002847344	-0.014759641	0.002324425
1.128799971	3.52159E-07	9.34005E-07	-2.44986E-06	3.15417E-06	2.31366E-07	1.04309E-07	-8.15598E-08	5.44292E-07	0.001724092	0.000562838	3.55794E-05	0.003412605	15	0	15	15	-0.00626771	0.00287698	-0.014898651	0.002363232
1.129599971	3.65477E-07	1.00973E-06	-2.66372E-06	3.39468E-06	2.2948E-07	1.11963E-07	-1.06409E-07	5.65369E-07	0.001539779	0.00058706	-0.000221399	0.003300958	15	0	15	15	-0.006354912	0.002952897	-0.015213603	0.002503778
1.130399971	3.03824E-07	8.90822E-07	-2.36864E-06	2.97629E-06	2.12701E-07	1.24233E-07	-1.59999E-07	5.85402E-07	0.001466072	0.000592884	-0.000312579	0.003244723	15	0	15	15	-0.006336187	0.002928727	-0.015122369	0.002449994
1.131199971	3.57099E-07	8.60012E-07	-2.22294E-06	2.93714E-06	1.98203E-07	1.32375E-07	-1.98923E-07	5.95328E-07	0.001447639	0.000592519	-0.000329918	0.003225197	15	0	15	15	-0.006269582	0.002913528	-0.015010165	0.002471001
1.131999971	3.21095E-07	9.02372E-07	-2.38602E-06	3.02821E-06	1.90141E-07	1.35924E-07	-2.17632E-07	5.97913E-07	0.0013555	0.000550812	-0.000296938	0.003007937	15	0	15	15	-0.006280738	0.002818101	-0.01473504	0.002173564
1.132799971	3.74866E-07	9.60936E-07	-2.50794E-06	3.25767E-06	1.87579E-07	1.28297E-07	-1.97312E-07	5.7247E-07	0.001263371	0.00048945	-0.000204979	0.002731721	15	0	15	15	-0.006294127	0.002840796	-0.014816516	0.002228262
1.133599971	3.57529E-07	9.60404E-07	-2.52368E-06	3.23874E-06	1.85606E-07	1.25215E-07	-1.90039E-07	5.6125E-07	0.001244972	0.000442715	-8.31719E-05	0.002573117	15	0	15	15	-0.006233673	0.002809872	-0.014663291	0.002195944
1.134399971	3.37328E-07	9.30828E-07	-2.45516E-06	3.12981E-06	1.75337E-07	1.21451E-07	-1.89017E-07	5.39691E-07	0.001189697	0.000411408	-4.45258E-05	0.002423921	15	0	15	15	-0.006213621	0.002866027	-0.014811703	0.002384461
1.135199971	2.81426E-07	9.38572E-07	-2.53429E-06	3.09714E-06	1.665E-07	1.13346E-07	-1.73539E-07	5.06539E-07	0.00111599	0.000351881	6.03479E-05	0.002171632	15	0	15	15	-0.006215943	0.002886876	-0.014876571	0.002444684
1.135999971	3.66598E-07	9.31366E-07	-2.4275E-06	3.1607E-06	1.53926E-07	1.0451E-07	-1.59604E-07	4.67456E-07	0.001042305	0.000322718	7.41507E-05	0.00201046	15	0	15	15	-0.00622295	0.002940735	-0.015045156	0.002599256
1.136799971	3.78755E-07	9.30868E-07	-2.41385E-06	3.17136E-06	1.37686E-07	8.85293E-08	-1.27902E-07	4.03274E-07	0.001042294	0.000374322	-8.06711E-05	0.002165259	15	0	15	15	-0.006162744	0.002871079	-0.014775981	0.002450494
1.137599971	5.00455E-07	9.43858E-07	-2.33112E-06	3.33203E-06	1.36453E-07	6.70929E-08	-6.48259E-08	3.37731E-07	0.001060715	0.000344488	2.72523E-05	0.002094178	15	0	15	15	-0.006088086	0.002855401	-0.01465429	0.002478118
1.138399971	4.56448E-07	9.30563E-07	-2.33524E-06	3.24814E-06	1.49665E-07	8.54442E-08	-1.06668E-07	4.05997E-07	0.000950166	0.00035543	-0.000116123	0.002016454	15	0	15	15	-0.006138069	0.002880865	-0.014780665	0.002504526
1.139199971	4.24942E-07	9.20601E-07	-2.33686E-06	3.18674E-06	1.56202E-07	1.17252E-07	-1.95553E-07	5.07957E-07	0.000876469	0.00039271	-0.000301659	0.002054598	15	0	15	15	-0.006146768	0.002945822	-0.014984235	0.002690698
1.139999971	4.33193E-07	9.99463E-07	-2.5652E-06	3.43158E-06	1.51047E-07	1.14863E-07	-1.93543E-07	4.95636E-07	0.000839627	0.000427977	-0.000444303	0.002123557	15	0	15	15	-0.006118923	0.00292937	-0.014907033	0.002669187
1.140799971	4.12585E-07	9.88185E-07	-2.55197E-06	3.37714E-06	1.40589E-07	1.03611E-07	-1.70243E-07	4.51422E-07	0.000802773	0.000415137	-0.000442637	0.002048184	15	0	15	15	-0.006094901	0.002853703	-0.014656011	0.002466209
1.141599971	4.27104E-07	1.00137E-06	-2.57701E-06	3.43122E-06	1.30015E-07	9.12826E-08	-1.43833E-07	4.03863E-07	0.000729077	0.000464231	-0.000663615	0.002121769	15	0	15	15	-0.006112462	0.002936935	-0.014923266	0.002698342
1.142399971	4.47727E-07	1.00966E-06	-2.58127E-06	3.47672E-06	1.15844E-07	8.09649E-08	-1.27051E-07	3.58738E-07	0.00063696	0.000466282	-0.000761887	0.002035807	15	0	15	15	-0.006153539	0.002940381	-0.014974682	0.002667605
1.143199971	4.55696E-07	9.99676E-07	-2.54333E-06	3.45472E-06	1.04333E-07	8.03702E-08	-1.36777E-07	3.45444E-07	0.000581696	0.000480556	-0.000859973	0.002023366	15	0	15	15	-0.006163289	0.002897219	-0.014854946	0.002528368
1.143999971	4.85619E-07	1.00958E-06	-2.54312E-06	3.51435E-06	9.77518E-08	8.23971E-08	-1.49439E-07	3.44943E-07	0.000507989	0.000490799	-0.000964409	0.001980387	15	0	15	15	-0.006195515	0.002973247	-0.015115255	0.002724226
1.144799971	4.05109E-07	9.76017E-07	-2.52294E-06	3.33316E-06	9.0835E-08	8.74338E-08	-1.71467E-07	3.53137E-07	0.000471158	0.000527234	-0.001110545	0.002052861	15	0	15	15	-0.006193074	0.002880814	-0.014835515	0.002449366
1.145599971	4.004E-07	9.81245E-07	-2.54334E-06	3.34414E-06	8.85157E-08	1.02346E-07	-2.18521E-07	3.95553E-07	0.000434304	0.000488922	-0.001032461	0.001901069	15	0	15	15	-0.006192743	0.002911887	-0.014928402	0.002542917
1.146399971	3.92942E-07	1.02833E-06	-2.69204E-06	3.47793E-06	8.68961E-08	1.13201E-07	-2.52707E-07	4.26499E-07	0.000434315	0.000488636	-0.001031594	0.001900224	15	0	15	15	-0.006155889	0.002852804	-0.0147143	0.002402522
1.147199971	3.76272E-07	1.00695E-06	-2.64457E-06	3.39712E-06	8.51425E-08	1.02375E-07	-2.21982E-07	3.92267E-07	0.000323754	0.000465404	-0.001072456	0.001719965	15	0	15	15	-0.006230361	0.002896245	-0.014919095	0.002458373
1.147999971	3.78768E-07	9.92372E-07	-2.59835E-06	3.35588E-06	7.79543E-08	9.7959E-08	-2.15923E-07	3.71831E-07	0.00028689	0.000451518	-0.001067664	0.001641443	15	0	15	15	-0.006232678	0.002843782	-0.014764024	0.002298668
1.148799971	3.43788E-07	9.21766E-07	-2.42151E-06	3.10909E-06	6.52984E-08	1.01908E-07	-2.40426E-07	3.71023E-07	0.000250058	0.000432699	-0.001048039	0.001548156	15	0	15	15	-0.006239476	0.00283054	-0.014731096	0.002252144
1.149599971	3.17161E-07	9.14481E-07	-2.42628E-06	3.0606E-06	4.20684E-08	9.66067E-08	-2.47752E-07	3.31889E-07	0.000213216	0.000410706	-0.001018902	0.001445334	15	0	15	15	-0.006254872	0.002834066	-0.014757071	0.002247327
1.150399971	-8.30615E-07	1.84962E-06	-6.37948E-06	4.71825E-06	1.77283E-08	8.64521E-08	-2.41628E-07	2.77085E-07	0.000189269	0.000429122	-0.001098098	0.001476636	14.99995502	4.80628E-05	14.99981083	15.0000992	-0.006220791	0.002831911	-0.014716524	0.002274943
1.151199971	-1.96681E-05	7.99137E-06	-4.36422E-05	4.30604E-06	-9.20302E-07	5.91665E-07	-2.6953E-06	8.54693E-07	-0.000589466	0.000567274	-0.002291289	0.001112357	14.9991712	0.000413208	14.99793158	15.00041083	-0.006348142	0.002781926	-0.01469392	0.001997635
1.151999971	-5.21855E-05	9.64528E-06	-8.11213E-05	-2.32496E-05	-4.82078E-06	1.57007E-06	-9.53098E-06	-1.10583E-07	-0.002849668	0.001042724	-0.005977839	0.000278504	14.99628499	0.001166795	14.9927846	14.99978537	-0.006918064	0.002872808	-0.015536489	0.001700361
1.152799971	-9.08727E-05	1.0789E-05	-0.00012324	-5.85056E-05	-1.30163E-05	2.88956E-06	-2.1685E-05	-4.34761E-06	-0.006319051	0.001116456	-0.009668417	-0.002969684	14.98986586	0.002310151	14.98293541	14.99679632	-0.007853261	0.002937099	-0.016664558	0.000958037
1.153599971	-0.000129422	9.59334E-06	-0.000158202	-0.000100642	-2.63896E-05	4.26714E-06	-3.9191E-05	-1.35882E-05	-0.010356783	0.001129711	-0.013745916	-0.006967651	14.97849159	0.00381606	14.96704341	14.98993976	-0.009180111	0.002820091	-0.017640382	-0.000719839
1.154399971	-0.000161371	7.74567E-06	-0.000184608	-0.000138134	-4.45775E-05	5.44309E-06	-6.09068E-05	-2.82482E-05	-0.013585077	0.000901704	-0.016290187	-0.010879966	14.96075252	0.005721479	14.94358809	14.97791696	-0.010232852	0.002831592	-0.018727627	-0.001738077
1.155199971	-0.000186068	6.45327E-06	-0.000205428	-0.000166708	-6.67182E-05	6.38266E-06	-8.58661E-05	-4.75702E-05	-0.016063547	0.001028094	-0.019147828	-0.012979265	14.93519837	0.008008462	14.91117298	14.95922376	-0.011456496	0.00294108	-0.020279736	-0.002633257
1.155999971	-0.000206665	6.19611E-06	-0.000225253	-0.000188077	-9.19926E-05	7.13895E-06	-0.000113409	-7.05757E-05	-0.017685579	0.001117342	-0.021037607	-0.014333552	14.90042704	0.0106846	14.86837324	14.93248084	-0.012749029	0.00279719	-0.021140598	-0.00435746
1.156799971	-0.000226429	6.65781E-06	-0.000246402	-0.000206455	-0.000119956	7.83401E-06	-0.000143458	-9.64541E-05	-0.018676357	0.001175428	-0.022202642	-0.015150072	14.85500768	0.01373296	14.8138088	14.89620656	-0.014086456	0.002571058	-0.021799629	-0.006373283
1.157599971	-0.000248449	8.0698E-06	-0.000272658	-0.000224239	-0.000150589	8.60959E-06	-0.000176418	-0.00012476	-0.019519181	0.001245318	-0.023255136	-0.015783227	14.79752954	0.017171377	14.74601541	14.84904368	-0.015625498	0.002646036	-0.023563606	-0.007687391
1.158399971	-0.000272957	8.41981E-06	-0.000298217	-0.000247698	-0.000184201	9.49708E-06	-0.000212692	-0.000155709	-0.020199806	0.001304628	-0.024113691	-0.016285921	14.72655242	0.020991418	14.66357817	14.78952668	-0.017125348	0.002803912	-0.025537084	-0.008713612
1.159199971	-0.000299078	9.13457E-06	-0.000326482	-0.000271674	-0.000220934	1.03817E-05	-0.00025208	-0.000189789	-0.020961808	0.00132002	-0.024921868	-0.017001749	14.64066451	0.025192158	14.56508804	14.71624099	-0.018701418	0.00266378	-0.026692759	-0.010710077
1.159999971	-0.000327253	9.24464E-06	-0.000354987	-0.000299519	-0.000260921	1.12435E-05	-0.000294651	-0.000227191	-0.022380559	0.001693217	-0.02746021	-0.017300908	14.53844538	0.029782942	14.44909656	14.62779421	-0.020845667	0.002674643	-0.028869597	-0.012821738
1.160799971	-0.000355245	8.99296E-06	-0.000382224	-0.000328267	-0.000304407	1.21331E-05	-0.000340807	-0.000268008	-0.02387054	0.001901053	-0.0295737	-0.018167379	14.4184548	0.034755365	14.31418871	14.52272089	-0.022979345	0.003057056	-0.032150513	-0.013808176
1.161599971	-0.000375215	6.79698E-06	-0.000395606	-0.000354824	-0.000351485	1.30009E-05	-0.000390488	-0.000312482	-0.02532529	0.001740864	-0.030547882	-0.020102698	14.27929069	0.040116877	14.15894005	14.39964132	-0.025073026	0.002997849	-0.034066573	-0.016079478
1.162399971	-0.00039338	6.72803E-06	-0.000413564	-0.000373196	-0.000402036	1.39022E-05	-0.000443743	-0.00036033	-0.02684111	0.001759725	-0.032120285	-0.021561934	14.11951317	0.045860029	13.98193308	14.25709326	-0.027296234	0.003309247	-0.037223976	-0.017368492
1.163199971	-0.000412839	7.86695E-06	-0.00043644	-0.000389238	-0.000455892	1.48278E-05	-0.000500376	-0.000411409	-0.028643259	0.002323486	-0.035613717	-0.0216728	13.93771046	0.051983876	13.78175883	14.09366208	-0.029845131	0.003258067	-0.039619332	-0.02007093
1.163999971	-0.000429908	8.06715E-06	-0.000454109	-0.000405706	-0.000513145	1.58086E-05	-0.000560571	-0.000465719	-0.030219958	0.002498383	-0.037715107	-0.022724809	13.73245239	0.058489373	13.55698427	13.90792051	-0.032184883	0.002948876	-0.04103151	-0.023338256
1.164799971	-0.000449102	8.07282E-06	-0.00047332	-0.000424883	-0.000573583	1.68263E-05	-0.000624062	-0.000523105	-0.032349172	0.0025951	-0.040134473	-0.024563871	13.50232718	0.065375569	13.30620048	13.69845389	-0.035078048	0.002897114	-0.043769389	-0.026386706
1.165599971	-0.000469049	8.82373E-06	-0.000495521	-0.000442578	-0.000637205	1.77299E-05	-0.000690394	-0.000584015	-0.034408558	0.002449851	-0.041758112	-0.027059003	13.24589567	0.072652751	13.02793742	13.46385393	-0.037766914	0.0032153	-0.047412814	-0.028121015
1.166399971	-0.000488132	7.50002E-06	-0.000510632	-0.000465632	-0.000704075	1.84359E-05	-0.000759383	-0.000648768	-0.03735211	0.002291346	-0.044226148	-0.030478073	12.96179969	0.080263032	12.7210106	13.20258879	-0.041229995	0.003163718	-0.05072115	-0.031738839
1.167199971	-0.00048656	7.22064E-06	-0.000508222	-0.000464898	-0.000772968	1.84633E-05	-0.000828358	-0.000717578	-0.038996098	0.002284017	-0.045848148	-0.032144048	12.64947639	0.087814142	12.38603397	12.91291882	-0.043871341	0.003155525	-0.053337916	-0.034404766
1.16799997	-0.000469281	8.17683E-06	-0.000493812	-0.000444751	-0.000840727	1.77275E-05	-0.00089391	-0.000787545	-0.039015256	0.002575032	-0.046740352	-0.03129016	12.30987621	0.094992416	12.02489896	12.59485346	-0.046408919	0.003390812	-0.056581354	-0.036236483
1.16879997	-0.000441278	8.67136E-06	-0.000467292	-0.000415264	-0.000904733	1.65905E-05	-0.000954505	-0.000854962	-0.037811489	0.002475086	-0.045236747	-0.03038623	11.94438898	0.101791094	11.6390157	12.24976227	-0.049396759	0.003235597	-0.059103551	-0.039689967
1.16959997	-0.000416139	7.58874E-06	-0.000438905	-0.000393373	-0.000964163	1.53972E-05	-0.001010355	-0.000917972	-0.034330319	0.00241819	-0.041584888	-0.027075749	11.55444451	0.108208209	11.22981988	11.87906914	-0.051283072	0.003309805	-0.061212486	-0.041353657
1.17039997	-0.000393141	7.3331E-06	-0.00041514	-0.000371142	-0.001018992	1.41914E-05	-0.001061566	-0.000976417	-0.030576154	0.002371743	-0.037691383	-0.023460925	11.14146359	0.11423539	10.79875742	11.48416975	-0.053583547	0.003680063	-0.064623736	-0.042543357
1.17119997	-0.000363016	1.07535E-05	-0.000395276	-0.000330755	-0.001069058	1.27319E-05	-0.001107253	-0.001030862	-0.026121744	0.002438867	-0.033438347	-0.018805142	10.70713223	0.119700099	10.34803194	11.06623253	-0.055637258	0.002832187	-0.06413382	-0.047140696
1.17199997	-0.000308318	1.53483E-05	-0.000354363	-0.000262273	-0.001112756	1.07914E-05	-0.00114513	-0.001080382	-0.020246348	0.002732506	-0.028443866	-0.012048831	10.25400558	0.124407429	9.880783289	10.62722786	-0.056932642	0.003233285	-0.066632496	-0.047232788
1.17279997	-0.000250548	1.45811E-05	-0.000294291	-0.000206805	-0.001148415	8.70346E-06	-0.001174525	-0.001122304	-0.013845762	0.002415911	-0.021093496	-0.006598028	9.78492305	0.128334848	9.399918505	10.16992759	-0.058007448	0.003117291	-0.06735932	-0.048655577
1.17359997	-0.000194416	1.43111E-05	-0.000237349	-0.000151483	-0.001175848	6.55989E-06	-0.001195527	-0.001156168	-0.007188074	0.002727243	-0.015369804	0.000993656	9.302756112	0.131508311	8.908231178	9.697281045	-0.058526804	0.003222825	-0.068195279	-0.04885833
1.17439997	-0.00014272	1.37597E-05	-0.000183999	-0.000101441	-0.001195335	4.49727E-06	-0.001208826	-0.001181843	-0.001554816	0.002219866	-0.008214413	0.005104781	8.810317561	0.133902823	8.408609092	9.21202603	-0.059210072	0.002956924	-0.068080844	-0.0503393
1.17519997	-9.50685E-05	1.19234E-05	-0.000130839	-5.92984E-05	-0.001207311	2.5725E-06	-0.001215029	-0.001199594	0.003670288	0.002601136	-0.00413312	0.011473696	8.310478498	0.135543349	7.903848451	8.717108545	-0.059074409	0.003221265	-0.068738206	-0.049410613
1.17599997	-4.9022E-05	1.26827E-05	-8.707E-05	-1.09739E-05	-0.00121234	8.83307E-07	-0.001214989	-0.00120969	0.00744511	0.002092188	0.001168546	0.013721673	7.806070436	0.136403935	7.39685863	8.215282241	-0.058988827	0.002860244	-0.067569558	-0.050408095
1.17679997	-5.78828E-06	1.10838E-05	-3.90397E-05	2.74632E-05	-0.001210835	1.24924E-06	-0.001214583	-0.001207087	0.010294088	0.002497547	0.002801447	0.017786729	7.299946119	0.136511503	6.89041161	7.709480628	-0.058487356	0.003215319	-0.068133312	-0.048841399
1.17759997	3.84932E-05	1.25485E-05	8.47553E-07	7.61388E-05	-0.001203071	2.88228E-06	-0.001211718	-0.001194424	0.012133192	0.002027506	0.006050673	0.018215711	6.794955416	0.135838145	6.387440981	7.20246985	-0.057840291	0.002753363	-0.06610038	-0.049580202
1.17839997	8.40377E-05	1.21842E-05	4.74851E-05	0.00012059	-0.001189192	4.50658E-06	-0.001202712	-0.001175673	0.013505093	0.002209517	0.006876542	0.020133644	6.293923	0.134404445	5.890709666	6.697136334	-0.056772378	0.003016724	-0.06582255	-0.047722207
1.17919997	0.000131301	1.31644E-05	9.18074E-05	0.000170794	-0.001168958	6.25141E-06	-0.001187712	-0.001150204	0.01441802	0.00209261	0.008140191	0.020695849	5.799717813	0.132198137	5.403123404	6.196312223	-0.055516283	0.002592172	-0.0632928	-0.047739767
1.17999997	0.000180468	1.3434E-05	0.000140166	0.00022077	-0.001142112	7.95021E-06	-0.001165963	-0.001118262	0.015119706	0.002251338	0.008365691	0.02187372	5.315182524	0.129221211	4.92751889	5.702846158	-0.053919604	0.003124604	-0.063293418	-0.044545791
1.18079997	0.000230933	1.37848E-05	0.000189579	0.000272287	-0.001108718	9.6735E-06	-0.001137738	-0.001079697	0.015600123	0.001733416	0.010399874	0.020800371	4.843150085	0.125482976	4.466701156	5.219599014	-0.052076331	0.002844743	-0.060610559	-0.043542103
1.18159997	0.000283015	1.38249E-05	0.00024154	0.00032449	-0.001068868	1.14831E-05	-0.001103318	-0.001034419	0.016143732	0.002064317	0.009950781	0.022336684	4.386480799	0.120981448	4.023536457	4.749425142	-0.049820312	0.003322079	-0.059786549	-0.039854075
1.18239997	0.000336239	1.50266E-05	0.000291159	0.000381319	-0.001022704	1.31982E-05	-0.001062299	-0.000983109	0.016279854	0.001497495	0.011787369	0.020772339	3.94800726	0.115709346	3.600879222	4.295135297	-0.04780121	0.002922359	-0.056568287	-0.039034133
1.18319997	0.000375114	7.48458E-06	0.000352661	0.000397568	-0.000970678	1.46667E-05	-0.001014678	-0.000926678	0.017214112	0.002122027	0.010848031	0.023580193	3.530408032	0.109798704	3.20101192	3.859804143	-0.044905993	0.002894611	-0.053589826	-0.03622216
1.18399997	0.000393972	6.55739E-06	0.0003743	0.000413644	-0.000914201	1.54724E-05	-0.000960618	-0.000867784	0.017653261	0.001664608	0.012659437	0.022647086	3.135516689	0.103480857	2.825074118	3.445959259	-0.042096107	0.00337569	-0.052223176	-0.031969037
1.18479997	0.000410797	6.53201E-06	0.000391201	0.000430393	-0.000855037	1.61647E-05	-0.000903531	-0.000806542	0.017878102	0.001788982	0.012511157	0.023245047	2.764805128	0.096780397	2.474463936	3.05514632	-0.039215217	0.002739211	-0.047432851	-0.030997584
1.18559997	0.000428581	7.15021E-06	0.00040713	0.000450032	-0.000793736	1.68989E-05	-0.000844433	-0.00074304	0.018077137	0.001902232	0.01237044	0.023783834	2.419666794	0.089700371	2.150565681	2.688767907	-0.036575041	0.003145524	-0.046011614	-0.027138468
1.18639997	0.000445484	7.80801E-06	0.00042206	0.000468908	-0.00072999	1.7509E-05	-0.000782517	-0.000677463	0.01945156	0.001701419	0.014347303	0.024555818	2.101540476	0.082229525	1.8548519	2.348229051	-0.033420341	0.00342716	-0.04370182	-0.023138862
1.18719997	0.000460255	5.00238E-06	0.000445247	0.000475262	-0.000663617	1.79559E-05	-0.000717485	-0.000609749	0.021624027	0.001939472	0.01580561	0.027442444	1.811547549	0.074596524	1.587757977	2.035337122	-0.030206459	0.002846868	-0.038747062	-0.021665855
1.18799997	0.000450061	8.03288E-06	0.000425962	0.00047416	-0.000596511	1.77079E-05	-0.000649635	-0.000543388	0.023044504	0.001955203	0.017178895	0.028910112	1.549447977	0.067222055	1.347781812	1.751114143	-0.027353623	0.003272497	-0.037171115	-0.017536131
1.18879997	0.000431894	8.44519E-06	0.000406558	0.000457229	-0.000532102	1.67628E-05	-0.000582391	-0.000481814	0.023455392	0.002389021	0.016288329	0.030622455	1.313941524	0.060228286	1.133256665	1.494626382	-0.024560133	0.003308077	-0.034484363	-0.014635904
