%	Motor: Torque	Motor: Torque	Motor: Torque	Motor: Torque	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component
Zeit	MittelwertMotorTorque	StandardabweichungMotorTorque	minus3sigmaMotorTorque	plus3sigmaMotorTorque	MittelwertActualSpeed	StandardabweichungActualSpeed	minus3sigmaActualSpeed	plus3sigmaActualSpeed	MittelwertSetPosition	StandardabweichungSetPosition	minus3sigmaSetPosition	plus3sigmaSetPosition	MittelwertLagError	StandardabweichungMittelwertLagError	minus3sigmaMittelwertLagError	plus3sigmaMittelwertLagError	MittelwertPositionsDifference	StandardabweichungPositionsDifference	minus3sigmaPositionsDifference	plus3sigmaPositionsDifference	MittelwertStatorCurrent	StandardabweichungStatorCurrent	minus3sigmaStatorCurrent	plus3sigmaStatorCurrent
0.475999988	-0.000159829	1.93097E-05	-0.000217758	-0.0001019	-0.001531776	1.12024E-05	-0.001565383	-0.001498169	16.82542356	0.443526689	15.49484349	18.15600362	0.000555906	0.002306672	-0.00636411	0.007475922	-0.077486041	0.005666548	-0.094485685	-0.060486396	-0.000241059	3.0522E-05	-0.000332625	-0.000149494
0.476399988	-0.000147097	1.9395E-05	-0.000205282	-8.89119E-05	-0.001539864	9.84821E-06	-0.001569408	-0.001510319	16.50366688	0.445733515	15.16646633	17.84086742	0.001276433	0.002195348	-0.005309612	0.007862477	-0.077558252	0.00556958	-0.094266991	-0.060849513	-0.000221276	3.09416E-05	-0.0003141	-0.000128451
0.476799988	-0.000134447	1.96396E-05	-0.000193366	-7.55287E-05	-0.0015468	8.44882E-06	-0.001572146	-0.001521453	16.18029149	0.447650426	14.83734022	17.52324277	0.001630737	0.002131343	-0.004763293	0.008024767	-0.077924746	0.005565771	-0.09462206	-0.061227431	-0.000200865	3.12012E-05	-0.000294468	-0.000107261
0.477199988	-0.000120449	2.02901E-05	-0.000181319	-5.95786E-05	-0.001552947	7.16293E-06	-0.001574436	-0.001531458	15.85549863	0.449278184	14.50766408	17.20333318	0.002228671	0.00196508	-0.003666569	0.008123911	-0.077950788	0.005550188	-0.094601352	-0.061300224	-0.000178082	3.24068E-05	-0.000275303	-8.08621E-05
0.477599988	-0.000107227	1.96598E-05	-0.000166206	-4.82473E-05	-0.001557922	5.64946E-06	-0.00157487	-0.001540974	15.52949301	0.450616209	14.17764439	16.88134164	0.002770188	0.00206283	-0.003418302	0.008958677	-0.077926762	0.005454174	-0.094289286	-0.061564239	-0.000157963	3.14721E-05	-0.000252379	-6.35467E-05
0.477999988	-9.36218E-05	2.00776E-05	-0.000153855	-3.3389E-05	-0.001562062	4.52596E-06	-0.00157564	-0.001548484	15.20248127	0.451660734	13.84749907	16.55746347	0.00274454	0.001999183	-0.00325301	0.008742091	-0.078381695	0.005612987	-0.095220657	-0.061542733	-0.000136563	3.18285E-05	-0.000232049	-4.10775E-05
0.478399988	-8.12004E-05	1.96214E-05	-0.000140065	-2.23362E-05	-0.001565138	3.06316E-06	-0.001574327	-0.001555948	14.87467066	0.45241147	13.51743626	16.23190507	0.003253521	0.00185504	-0.0023116	0.008818642	-0.078185456	0.005480555	-0.094627121	-0.061743792	-0.000118325	3.05618E-05	-0.00021001	-2.66391E-05
0.478799988	-6.8421E-05	1.99995E-05	-0.00012842	-8.42234E-06	-0.001567349	2.14635E-06	-0.001573788	-0.00156091	14.54626719	0.452868924	13.18766042	15.90487396	0.003576572	0.001973629	-0.002344314	0.009497459	-0.078116072	0.005275169	-0.09394158	-0.062290564	-9.75993E-05	3.27365E-05	-0.000195809	6.10276E-07
0.479199988	-5.33118E-05	1.99196E-05	-0.000113071	6.44709E-06	-0.001568572	1.54004E-06	-0.001573192	-0.001563952	14.21747843	0.45303171	12.8583833	15.57657356	0.003612388	0.001874647	-0.002011552	0.009236328	-0.0782287	0.005462279	-0.094615536	-0.061841863	-7.20983E-05	3.16308E-05	-0.000166991	2.27941E-05
0.479599988	-4.00465E-05	2.03641E-05	-0.000101139	2.10457E-05	-0.001568699	2.07671E-06	-0.001574929	-0.001562469	13.88851198	0.452898756	12.52981571	15.24720824	0.004089817	0.001791439	-0.001284499	0.009464133	-0.077839099	0.005353602	-0.093899905	-0.061778293	-5.24851E-05	3.30347E-05	-0.000151589	4.66192E-05
0.479999988	-2.80006E-05	2.03245E-05	-8.89743E-05	3.2973E-05	-0.001568011	3.20226E-06	-0.001577618	-0.001558404	13.55957794	0.45247211	12.20216161	14.91699427	0.004192111	0.00194446	-0.001641269	0.010025492	-0.077719224	0.005213075	-0.093358448	-0.06208	-3.57139E-05	3.16766E-05	-0.000130744	5.9316E-05
0.480399988	-1.43799E-05	2.07737E-05	-7.67011E-05	4.79412E-05	-0.001566284	4.43443E-06	-0.001579587	-0.001552981	13.23088455	0.451750631	11.87563266	14.58613644	0.004013374	0.001876924	-0.001617398	0.009644147	-0.077835975	0.005351621	-0.093890837	-0.061781112	-1.17859E-05	3.39394E-05	-0.000113604	9.00324E-05
0.480799988	5.88295E-07	2.04154E-05	-6.0658E-05	6.18346E-05	-0.001563686	5.6867E-06	-0.001580746	-0.001546626	12.90263716	0.450736371	11.55042805	14.25484628	0.004396764	0.001769795	-0.000912622	0.00970615	-0.077330627	0.005334085	-0.093332883	-0.06132837	1.29195E-05	3.18695E-05	-8.26891E-05	0.000108528
0.481199988	1.4115E-05	2.05738E-05	-4.76063E-05	7.58363E-05	-0.001559985	6.97419E-06	-0.001580907	-0.001539062	12.57504654	0.449429339	11.22675852	13.92333456	0.004556899	0.002176435	-0.001972407	0.011086205	-0.076994014	0.005089759	-0.09226329	-0.061724738	3.28101E-05	3.28665E-05	-6.57895E-05	0.00013141
0.481599988	2.75633E-05	2.11886E-05	-3.60024E-05	9.1129E-05	-0.001555515	8.27412E-06	-0.001580337	-0.001530693	12.24831835	0.447830641	10.90482643	13.59181028	0.004310304	0.001980586	-0.001631453	0.010252061	-0.077014484	0.005238024	-0.092728556	-0.061300411	5.35042E-05	3.40533E-05	-4.86557E-05	0.000155664
0.481999988	4.14251E-05	2.19828E-05	-2.45231E-05	0.000107373	-0.001549943	9.68442E-06	-0.001578997	-0.00152089	11.92266051	0.445940907	10.58483779	13.26048323	0.004758382	0.002010365	-0.001272714	0.010789478	-0.076312688	0.005045879	-0.091450325	-0.061175052	7.56246E-05	3.53717E-05	-3.04906E-05	0.00018174
0.482399988	5.62115E-05	2.17313E-05	-8.98239E-06	0.000121405	-0.001543599	1.09279E-05	-0.001576382	-0.001510815	11.59827646	0.443764872	10.26698184	12.92957107	0.004771714	0.002311826	-0.002163764	0.011707192	-0.076024301	0.005022292	-0.091091177	-0.060957426	0.000100225	3.41161E-05	-2.12314E-06	0.000202574
0.482799988	7.02321E-05	2.12612E-05	6.4485E-06	0.000134016	-0.00153617	1.23875E-05	-0.001573332	-0.001499007	11.27536996	0.441300701	9.951467858	12.59927207	0.004570577	0.002126803	-0.00180983	0.010950985	-0.075927382	0.005109996	-0.09125737	-0.060597394	0.000120972	3.3438E-05	2.0658E-05	0.000221286
0.483199988	8.50961E-05	2.21283E-05	1.87111E-05	0.000151481	-0.001527854	1.36488E-05	-0.001568801	-0.001486908	10.95414416	0.438555334	9.638478158	12.26981016	0.005057365	0.002041575	-0.00106736	0.01118209	-0.075138139	0.005005925	-0.090155915	-0.060120364	0.000145264	3.56938E-05	3.81826E-05	0.000252345
0.483599988	9.99449E-05	2.18516E-05	3.43899E-05	0.0001655	-0.00151853	1.51412E-05	-0.001563953	-0.001473106	10.63479964	0.435528021	9.328215578	11.9413837	0.005017063	0.002221535	-0.001647542	0.011681668	-0.074834358	0.004841547	-0.089358998	-0.060309718	0.000169172	3.4673E-05	6.51534E-05	0.000273191
0.483999988	0.00011413	2.24878E-05	4.66666E-05	0.000181594	-0.001508176	1.64402E-05	-0.001557496	-0.001458855	10.31753794	0.432222483	9.020870493	11.61420539	0.004974308	0.002153845	-0.001487229	0.011435844	-0.074520988	0.005010995	-0.089553974	-0.059488002	0.000190022	3.54832E-05	8.35723E-05	0.000296471
0.484399988	0.000128555	2.24573E-05	6.11827E-05	0.000195926	-0.001496976	1.78224E-05	-0.001550443	-0.001443509	10.00255235	0.428641182	8.716628803	11.2884759	0.00553316	0.002108029	-0.000790928	0.011857247	-0.073549804	0.004779736	-0.087889011	-0.059210597	0.000213464	3.55607E-05	0.000106781	0.000320146
0.484799988	0.000142459	2.05939E-05	8.06777E-05	0.000204241	-0.001484746	1.91347E-05	-0.00154215	-0.001427341	9.690040588	0.424789797	8.415671198	10.96440998	0.005879396	0.002051518	-0.000275159	0.012033951	-0.072778299	0.004793571	-0.08715901	-0.058397587	0.000234694	3.07171E-05	0.000142543	0.000326846
0.485199988	0.000157942	2.14235E-05	9.36715E-05	0.000222212	-0.001471672	2.03363E-05	-0.001532681	-0.001410663	9.380194982	0.420671181	8.118181438	10.64220853	0.00574978	0.002149926	-0.000699999	0.012199558	-0.072441354	0.004747595	-0.086684139	-0.058198569	0.000260532	3.5649E-05	0.000153585	0.000367479
0.485599988	0.000172497	2.08061E-05	0.000110078	0.000234915	-0.001457453	2.16497E-05	-0.001522402	-0.001392504	9.073203087	0.416289078	7.824335854	10.32207032	0.005871342	0.002058324	-0.000303629	0.012046314	-0.071786042	0.004767014	-0.086087083	-0.057485002	0.000281854	3.17933E-05	0.000186474	0.000377234
0.485999988	0.000186372	2.1282E-05	0.000122526	0.000250218	-0.001442488	2.28318E-05	-0.001510984	-0.001373993	8.769255002	0.41164828	7.534310162	10.00419984	0.006366084	0.002007417	0.000343833	0.012388334	-0.070701866	0.004808576	-0.085127593	-0.056276139	0.000303398	3.46081E-05	0.000199574	0.000407222
0.486399988	0.000199236	2.03699E-05	0.000138127	0.000260346	-0.001426653	2.4062E-05	-0.001498839	-0.001354467	8.468534152	0.406751498	7.248279659	9.688788645	0.006571691	0.002088438	0.000306378	0.012837003	-0.069835012	0.004616786	-0.08368537	-0.055984653	0.000323469	3.15506E-05	0.000228818	0.000418121
0.486799988	0.000212989	2.07329E-05	0.000150791	0.000275188	-0.001410033	2.51615E-05	-0.001485518	-0.001334548	8.171217918	0.401604189	6.966405352	9.376030485	0.006310999	0.001984611	0.000357166	0.012264833	-0.069421618	0.004699189	-0.083519186	-0.055324051	0.000344972	3.32586E-05	0.000245196	0.000444748
0.487199988	0.000225557	1.84872E-05	0.000170096	0.000281019	-0.001392674	2.6215E-05	-0.001471319	-0.001314029	7.877487818	0.396214801	6.688843416	9.066132221	0.006624079	0.00204811	0.00047975	0.012768408	-0.068391287	0.004645595	-0.082328073	-0.054454501	0.000364411	2.82748E-05	0.000279586	0.000449235
0.487599988	0.000239627	1.96834E-05	0.000180576	0.000298677	-0.001374385	2.72472E-05	-0.001456127	-0.001292644	7.587517738	0.390585024	6.415762667	8.75927281	0.006757167	0.0020353	0.000651267	0.012863067	-0.067546913	0.004679992	-0.08158689	-0.053506935	0.000387748	3.27312E-05	0.000289554	0.000485941
0.487999988	0.000253417	1.78185E-05	0.000199962	0.000306873	-0.001355455	2.82029E-05	-0.001440064	-0.001270847	7.301475207	0.384723073	6.147305988	8.455644426	0.006831457	0.00207582	0.000603997	0.013058916	-0.066712536	0.004571028	-0.080425619	-0.052999453	0.000408996	2.76575E-05	0.000326024	0.000491968
0.488399988	0.000265178	2.01893E-05	0.00020461	0.000325746	-0.001335587	2.9282E-05	-0.001423433	-0.001247741	7.0195268	0.378632848	5.883628257	8.155425342	0.007159568	0.001918543	0.001403939	0.012915197	-0.065633662	0.004538051	-0.079247817	-0.052019508	0.000425069	3.47921E-05	0.000320692	0.000529445
0.488799988	0.000276031	2.01133E-05	0.000215691	0.00033637	-0.001315303	3.02259E-05	-0.001405981	-0.001224625	6.741837502	0.372322225	5.624870826	7.858804177	0.007691752	0.002033166	0.001592254	0.01379125	-0.064348159	0.004497298	-0.077840053	-0.050856264	0.000442619	3.24211E-05	0.000345356	0.000539883
0.489199988	0.000288596	1.92556E-05	0.000230829	0.000346362	-0.001294201	3.12941E-05	-0.001388083	-0.001200319	6.468561808	0.365797643	5.37116888	7.565954736	0.007934553	0.002292929	0.001055766	0.014813339	-0.063391618	0.00438615	-0.076550069	-0.050233168	0.000463599	3.06745E-05	0.000371575	0.000555622
0.489599988	0.000301185	1.65008E-05	0.000251683	0.000350687	-0.001272494	3.20196E-05	-0.001368552	-0.001176435	6.199851672	0.359064629	5.122657784	7.277045559	0.00807333	0.002166862	0.001572745	0.014573915	-0.062594416	0.004494434	-0.076077717	-0.049111116	0.000482917	2.53176E-05	0.000406964	0.00055887
0.489999988	0.000313317	1.78539E-05	0.000259756	0.000366879	-0.001250004	3.29405E-05	-0.001348825	-0.001151182	5.935859362	0.352130468	4.879467959	6.992250765	0.008549252	0.002191518	0.0019747	0.015123805	-0.06148726	0.004454518	-0.074850813	-0.048123707	0.000501946	3.2513E-05	0.000404407	0.000599485
0.490399988	0.000325114	1.7329E-05	0.000273126	0.000377101	-0.001226871	3.37053E-05	-0.001327987	-0.001125755	5.676724434	0.345003031	4.64171534	6.711733528	0.009196174	0.002490348	0.00172513	0.016667219	-0.060268732	0.004416908	-0.073519457	-0.047018008	0.000520838	3.06031E-05	0.000429029	0.000612647
0.490799988	0.000335293	1.67274E-05	0.000285111	0.000385475	-0.001203157	3.46582E-05	-0.001307132	-0.001099183	5.422584852	0.337693127	4.409505472	6.435664231	0.009663692	0.00265179	0.001708322	0.017619061	-0.059243359	0.004635392	-0.073149533	-0.045337184	0.000535242	3.03005E-05	0.00044434	0.000626143
0.491199988	0.000345295	1.75832E-05	0.000292546	0.000398045	-0.00117887	3.55269E-05	-0.001285451	-0.001072289	5.173575401	0.330203597	4.182964609	6.164186193	0.010230971	0.002750168	0.001980468	0.018481474	-0.058223896	0.004593072	-0.072003111	-0.04444468	0.000552775	3.52067E-05	0.000447155	0.000658395
0.491599988	0.000355379	1.44507E-05	0.000312027	0.000398731	-0.001154117	3.64603E-05	-0.001263498	-0.001044736	4.929821332	0.322546642	3.962181406	5.897461259	0.0109598	0.002626209	0.003081173	0.018838426	-0.057086882	0.004572899	-0.070805579	-0.043368186	0.000569458	2.7139E-05	0.000488041	0.000650875
0.491999988	0.000364773	1.22732E-05	0.000327954	0.000401593	-0.001128634	3.72122E-05	-0.001240271	-0.001016998	4.691445669	0.314729957	3.747255799	5.635635538	0.012182967	0.002911193	0.003449389	0.020916544	-0.055574608	0.004458428	-0.068949891	-0.042199325	0.000587781	2.86871E-05	0.00050172	0.000673843
0.492399988	0.00037241	1.08686E-05	0.000339804	0.000405016	-0.001102781	3.79369E-05	-0.001216592	-0.000988971	4.458560944	0.30675761	3.538288113	5.378833774	0.012892792	0.002789803	0.004523382	0.021262202	-0.054624982	0.004767057	-0.068926153	-0.040323812	0.000602917	2.6555E-05	0.000523252	0.000682582
0.492799988	0.000379245	9.74504E-06	0.00035001	0.000408481	-0.001076124	3.85397E-05	-0.001191743	-0.000960505	4.231279055	0.29864484	3.335344534	5.127213577	0.014011989	0.002886782	0.005351644	0.022672335	-0.053352488	0.004619737	-0.067211697	-0.039493278	0.000619445	2.6322E-05	0.000540479	0.000698411
0.493199988	0.000386652	1.03842E-05	0.000355499	0.000417804	-0.001049126	3.91327E-05	-0.001166524	-0.000931728	4.009701411	0.29040022	3.13850075	4.880902072	0.015138611	0.002732886	0.006939955	0.023337268	-0.052107014	0.004387882	-0.065270661	-0.038943367	0.000637669	2.9401E-05	0.000549466	0.000725872
0.493599988	0.000392165	1.04944E-05	0.000360682	0.000423648	-0.00102142	3.99672E-05	-0.001141322	-0.000901519	3.793921471	0.282030607	2.947829649	4.640013292	0.016596693	0.002735888	0.008389027	0.024804358	-0.050562643	0.004382192	-0.063709217	-0.037416068	0.000647723	2.70616E-05	0.000566539	0.000728908
0.493999988	0.000396737	1.01164E-05	0.000366387	0.000427086	-0.000993486	4.0582E-05	-0.001115232	-0.00087174	3.584032694	0.273549602	2.76338389	4.404681499	0.017710547	0.003241171	0.007987034	0.02743406	-0.049401072	0.004299151	-0.062298525	-0.036503619	0.00065881	2.74951E-05	0.000576324	0.000741295
0.494399988	0.000402769	1.05745E-05	0.000371046	0.000434493	-0.000965002	4.12968E-05	-0.001088893	-0.000841112	3.380117098	0.264962011	2.585231065	4.175003132	0.018741641	0.00299493	0.00975685	0.027726432	-0.048343576	0.004629232	-0.062231273	-0.03445588	0.00067453	2.86751E-05	0.000588505	0.000760555
0.494799988	0.0004081	8.88017E-06	0.000381459	0.00043474	-0.00093614	4.18025E-05	-0.001061548	-0.000810733	3.182248116	0.256285012	2.413393081	3.95110315	0.020204555	0.003194348	0.010621511	0.029787599	-0.046887549	0.004539664	-0.06050654	-0.033268559	0.000686133	2.4063E-05	0.000613944	0.000758322
0.495199987	0.000412538	7.46085E-06	0.000390155	0.00043492	-0.000906882	4.22999E-05	-0.001033781	-0.000779982	2.990491231	0.247522297	2.24792434	3.733058123	0.021532279	0.003244619	0.011798421	0.031266136	-0.045531842	0.004332118	-0.058528196	-0.032535487	0.000695683	2.09611E-05	0.000632799	0.000758566
0.495599987	0.000416374	7.81955E-06	0.000392915	0.000439832	-0.000877206	4.2515E-05	-0.001004751	-0.000749661	2.804912885	0.238691861	2.088837302	3.520988468	0.022964217	0.00288806	0.014300036	0.031628398	-0.044084412	0.004379987	-0.057224374	-0.030944451	0.000704293	2.33448E-05	0.000634258	0.000774327
0.495999987	0.000420232	8.03336E-06	0.000396132	0.000444332	-0.000847311	4.28574E-05	-0.000975883	-0.000718738	2.625561078	0.229799389	1.936162912	3.314959244	0.024422486	0.003012693	0.015384406	0.033460566	-0.042531284	0.004360611	-0.055613116	-0.029449453	0.000713608	2.34885E-05	0.000643142	0.000784073
0.496399987	0.000423539	6.24772E-06	0.000404796	0.000442282	-0.000817023	4.30664E-05	-0.000946222	-0.000687824	2.452481906	0.220859709	1.789902778	3.115061034	0.025365791	0.003057169	0.016194284	0.034537297	-0.041474474	0.0048114	-0.055908673	-0.027040275	0.000720612	1.85043E-05	0.000665099	0.000776125
0.496799987	0.00042559	6.25082E-06	0.000406838	0.000444343	-0.000786623	4.3214E-05	-0.000916265	-0.000656981	2.28570811	0.211886006	1.650050092	2.921366127	0.026481448	0.002801792	0.018076073	0.034886823	-0.040146602	0.004740137	-0.054367014	-0.02592619	0.000723832	1.87894E-05	0.000667464	0.0007802
0.497199987	0.000426755	6.32942E-06	0.000407766	0.000445743	-0.000756028	4.33393E-05	-0.000886046	-0.00062601	2.125272433	0.202885341	1.516616409	2.733928457	0.027797503	0.002582323	0.020050534	0.035544472	-0.038560393	0.004300533	-0.051461992	-0.025658794	0.000725832	1.84682E-05	0.000670427	0.000781236
0.497599987	0.000427995	6.57199E-06	0.000408279	0.000447711	-0.000725467	4.35664E-05	-0.000856166	-0.000594767	1.971194903	0.193875315	1.389568959	2.552820847	0.028796308	0.002781207	0.020452688	0.037139928	-0.037230762	0.00435812	-0.050305123	-0.024156402	0.000728971	1.91989E-05	0.000671374	0.000786568
0.497999987	0.000428953	5.92162E-06	0.000411188	0.000446717	-0.000694628	4.38309E-05	-0.000826121	-0.000563135	1.823481242	0.184867294	1.268879361	2.378083123	0.029927985	0.002935092	0.021122709	0.038733261	-0.035685149	0.004520159	-0.049245627	-0.022124672	0.000730708	1.72356E-05	0.000679001	0.000782415
0.498399987	0.000428974	5.71562E-06	0.000411827	0.000446121	-0.0006639	4.39128E-05	-0.000795638	-0.000532161	1.682136536	0.175869996	1.154526546	2.209746525	0.030885008	0.002674917	0.022860258	0.038909758	-0.034225347	0.004506003	-0.047743356	-0.020707339	0.0007297	1.81568E-05	0.000675229	0.00078417
0.498799987	0.000428699	5.73478E-06	0.000411495	0.000445903	-0.000633118	4.37052E-05	-0.000764234	-0.000502003	1.547153155	0.166905384	1.046437004	2.047869306	0.031513462	0.002607536	0.023690854	0.039336069	-0.032990274	0.004576305	-0.046719189	-0.019261359	0.00072868	1.57838E-05	0.000681328	0.000776031
0.499199987	0.000427847	5.50059E-06	0.000411345	0.000444349	-0.000602408	4.34079E-05	-0.000732632	-0.000472184	1.418514887	0.157977032	0.944583793	1.892445982	0.031910544	0.002436543	0.024600914	0.039220173	-0.031911371	0.00465885	-0.04588792	-0.017934821	0.000725938	1.52292E-05	0.000680251	0.000771626
0.499599987	0.000426232	5.40796E-06	0.000410008	0.000442456	-0.000571754	4.31987E-05	-0.00070135	-0.000442158	1.296193759	0.149107598	0.848870965	1.743516552	0.03263585	0.002260109	0.025855522	0.039416178	-0.030353653	0.004729284	-0.044541505	-0.016165801	0.000721042	1.43573E-05	0.00067797	0.000764114
0.499999987	0.000423454	6.32673E-06	0.000404473	0.000442434	-0.000541212	4.29596E-05	-0.000670091	-0.000412333	1.180153211	0.140304822	0.759238746	1.601067676	0.03314877	0.002216038	0.026500656	0.039796885	-0.028908737	0.004341505	-0.041933253	-0.015884221	0.000713236	1.81741E-05	0.000658713	0.000767758
0.500399987	0.000420037	8.10459E-06	0.000395723	0.000444351	-0.000510967	4.26081E-05	-0.000638791	-0.000383142	1.070348104	0.131586953	0.675587243	1.465108964	0.033338155	0.002039013	0.027221117	0.039455194	-0.027627923	0.004370829	-0.04074041	-0.014515436	0.000704095	2.19374E-05	0.000638283	0.000769907
0.500799987	0.000415984	8.86149E-06	0.000389399	0.000442568	-0.000480914	4.20033E-05	-0.000606924	-0.000354904	0.96672376	0.122967822	0.597820294	1.335627226	0.033164214	0.002456091	0.025795941	0.040532487	-0.026597562	0.004139067	-0.039014762	-0.014180362	0.000693674	2.2605E-05	0.000625859	0.000761489
0.501199987	0.000411367	9.24591E-06	0.00038363	0.000439105	-0.0004514	4.13419E-05	-0.000575426	-0.000327374	0.869211515	0.114461579	0.525826778	1.212596252	0.03353691	0.002198397	0.026941719	0.040132102	-0.024889511	0.004401232	-0.038093208	-0.011685815	0.000682281	2.33927E-05	0.000612103	0.000752459
0.501599987	0.000406726	9.83706E-06	0.000377215	0.000436237	-0.00042209	4.05974E-05	-0.000543883	-0.000300298	0.77773571	0.106084079	0.459483472	1.095987948	0.033500342	0.002165848	0.027002799	0.039997884	-0.023493963	0.004610699	-0.037326059	-0.009661867	0.000671152	2.48245E-05	0.000596679	0.000745626
0.501999987	0.000401249	1.02589E-05	0.000370472	0.000432025	-0.000393313	3.9893E-05	-0.000512992	-0.000273634	0.692208608	0.097851359	0.398654532	0.985762684	0.033080697	0.002149193	0.026633116	0.039528277	-0.022343827	0.004538658	-0.035959799	-0.008727854	0.000656924	2.53677E-05	0.000580821	0.000733027
0.502399987	0.000394826	1.0518E-05	0.000363272	0.00042638	-0.000364853	3.90499E-05	-0.000482003	-0.000247704	0.612533251	0.089776687	0.343203191	0.881863312	0.032781439	0.00207184	0.02656592	0.038996958	-0.02094724	0.004829326	-0.035435219	-0.006459261	0.000640452	2.57921E-05	0.000563076	0.000717829
0.502799987	0.000387366	1.12158E-05	0.000353718	0.000421013	-0.000337122	3.8267E-05	-0.000451923	-0.000222321	0.538593292	0.081880484	0.292951841	0.784234743	0.031841681	0.001889861	0.026172099	0.037511263	-0.020059283	0.004795207	-0.034444905	-0.00567366	0.000621913	2.71807E-05	0.000540371	0.000703455
0.503199987	0.000379168	1.25917E-05	0.000341393	0.000416943	-0.000309992	3.73567E-05	-0.000422062	-0.000197922	0.470275243	0.074175857	0.247747673	0.692802813	0.03080757	0.001941883	0.024981921	0.036633218	-0.019156401	0.00464735	-0.033098452	-0.005214351	0.000602113	2.904E-05	0.000514993	0.000689233
0.503599987	0.000370073	1.46947E-05	0.000325989	0.000414157	-0.000283641	3.64234E-05	-0.000392911	-0.000174371	0.407442093	0.066680299	0.207401197	0.607482989	0.030050928	0.002033371	0.023950814	0.036151041	-0.017906487	0.004603443	-0.031716815	-0.004096159	0.000581159	3.13996E-05	0.00048696	0.000675358
